weights,Stem,Meaning,Frequency,row_number,label
0.6556990299687204,Novel,Original,Frequent,55,Original Frequent
0.650448892117915,Novel,Original,Frequent,56,Original Frequent
0.6447407114947309,Novel,Original,Frequent,57,Original Frequent
0.672571225111969,Novel,Original,Frequent,58,Original Frequent
0.6761651252561913,Novel,Original,Frequent,59,Original Frequent
0.6956338026265971,Novel,Original,Frequent,60,Original Frequent
0.6694242164457122,Novel,Original,Frequent,61,Original Frequent
0.6805020949665416,Novel,Original,Frequent,62,Original Frequent
0.6940903268867407,Novel,Original,Frequent,63,Original Frequent
0.6744578612295449,Novel,Original,Frequent,64,Original Frequent
0.6777730651863625,Novel,Original,Frequent,65,Original Frequent
0.6792962825884166,Novel,Original,Frequent,66,Original Frequent
0.6933261086253886,Novel,Original,Frequent,67,Original Frequent
0.6385381487400732,Novel,Original,Frequent,68,Original Frequent
0.6504255067825448,Novel,Original,Frequent,69,Original Frequent
0.6584475006525145,Novel,Original,Frequent,70,Original Frequent
0.6898320680873319,Novel,Original,Frequent,71,Original Frequent
0.6898320680873319,Novel,Original,Frequent,72,Original Frequent
0.6949344056134217,Novel,Original,Frequent,73,Original Frequent
0.7287092577632688,Novel,Original,Frequent,74,Original Frequent
0.7166318860226274,Novel,Original,Frequent,75,Original Frequent
0.7323945321494716,Novel,Original,Frequent,76,Original Frequent
0.7321019721701457,Novel,Original,Frequent,77,Original Frequent
0.7276778801595679,Novel,Original,Frequent,78,Original Frequent
0.7311859116803759,Novel,Original,Frequent,79,Original Frequent
0.7311859116803759,Novel,Original,Frequent,80,Original Frequent
0.7253523997216904,Novel,Original,Frequent,81,Original Frequent
0.7305314442808153,Novel,Original,Frequent,82,Original Frequent
0.7367423012836066,Novel,Original,Frequent,83,Original Frequent
0.7145278483634935,Novel,Original,Frequent,84,Original Frequent
0.7438470886169186,Novel,Original,Frequent,85,Original Frequent
0.749263257300444,Novel,Original,Frequent,86,Original Frequent
0.7570560791358806,Novel,Original,Frequent,87,Original Frequent
0.7553240395655461,Novel,Original,Frequent,88,Original Frequent
0.7524276012576029,Novel,Original,Frequent,89,Original Frequent
0.7544873661958944,Novel,Original,Frequent,90,Original Frequent
0.7418646431879657,Novel,Original,Frequent,91,Original Frequent
0.7680218902192893,Novel,Original,Frequent,92,Original Frequent
