fc_flash.started,key_resp_11.rt,key_resp_17.rt,key_resp_11.keys,key_resp_17.keys,comp_image_size,comp_label1_location,key_resp_30.keys,end.stopped,consent6.started,forced_choice_block.thisRepN,prod_image1,condition,training_block.thisIndex,image2_label,consent3.stopped,image_size,image1_label,suffix,key_resp_16.rt,consent.started,demographic_questions.stopped,suffix2,mouse.leftButton,debriefing2.started,fc_pre.started,experiment_start_resp.rt,comprehension_loop.thisRepN,consent6.stopped,begin_experiment.started,training.started,key_resp_3.keys,mouse.y,stem_condition,key_resp_9.keys,consent.stopped,training_block.thisN,prod_image2,psychopyVersion,key_resp_16.keys,key_resp_18.rt,comprehension_four_images.started,alt_image2_location,key_resp_15.rt,consent2.stopped,comp_condition_suffix,key_resp_13.keys,stem,prod_image2_location,label,consent_resp_6.rt,consent3.started,demo_age.started,debriefing1.stopped,debriefing3.stopped,comp_inst.stopped,demo_age.stopped,consent_resp.keys,comprehension_loop.thisN,key_resp_19.rt,mouse.midButton,key_resp_27.rt,debriefing0.stopped,demo_info.ran,comprehension_loop.ran,image3,training_block.thisTrialN,prod_four_images.stopped,image1,comprehension_instructions.started,prod_inst_2.stopped,comp_image_location,key_resp_33.keys,demo_other_langs.started,textbox.text,forced_choice.stopped,demo_native_lang.stopped,demo_info.thisIndex,prod_pre.started,OS,consent_resp_4.rt,consent_resp_3.rt,mouse.time,key_resp_9.rt,comp_instructions_cont.started,clear_screen.started,consent5.stopped,key_resp_14.rt,key_resp_18.duration,mouse.x,demo_native_lang.started,prod_image2_size,production_block.thisRepN,key_resp_18.keys,key_resp_28.keys,forced_choice_block.ran,comprehension_instructions.stopped,key_resp_29.rt,image4_label,consent_resp_4.keys,randomizer.stopped,forced_choice_block.thisIndex,blank_trial.started,demo_info.thisTrialN,consent_resp_2.rt,consent_resp_2.keys,prod_label,demo_info.thisN,production_block.ran,debriefing2.stopped,image3_label,image4,training_2.stopped,comprehension_loop.thisIndex,instructions.stopped,key_resp_14.keys,big_image_flash.started,consent_resp_5.rt,training_block.ran,key_resp_30.rt,file,__session,prod_four_images.started,randomizer.started,alt_image2,alt_image1_location,comprehension_four_images.stopped,consent4.started,prod_inst_2.started,image2,forced_choice_block.thisTrialN,prod_condition,key_resp_10.rt,forced_choice_block.thisN,consent2.started,fc_pre.stopped,production_block.thisTrialN,training.stopped,comprehension_label,training_2.started,debriefing1.started,production.stopped,experiment_start_resp.keys,consent4.stopped,label2,key_resp_27.keys,clear_screen.stopped,__datetime,alt_image1,prod_resp.text,date,prod_instr.started,big_image_flash.stopped,production_block.thisN,big_image_flash_fc.started,mouse.clicked_name,production_block.thisIndex,comp_instructions_cont.stopped,fc_flash.stopped,demo_other_langs.stopped,key_resp_19.keys,consent_resp.rt,textbox_6.text,prod_pre.stopped,demographic_questions.started,forced_choice.started,key_resp_4.rt,stem_filename,label1,blank_trial.stopped,instructions.started,big_image_flash_fc.stopped,alt_image2_size,mouse.rightButton,prod_instr.stopped,textbox_5.text,key_resp_4.keys,key_resp_31.keys,key_resp_15.keys,expName,key_resp_5.rt,suffix1,training_block.thisRepN,comp_image,consent_resp_5.keys,key_resp_28.rt,session,end.started,__experimentName,consent_resp_6.keys,textbox_7.text,production.started,alt_image1_size,key_resp_29.keys,consent5.started,debriefing3.started,comp_condition_stem,comp_inst.started,demo_info.thisRepN,frameRate,audio_files,filepath,__participant,debriefing0.started,key_resp_13.rt,comprehension_loop.thisTrialN,key_resp_5.keys,image_location,key_resp_3.rt,key_resp_31.rt,comp_label2_location,key_resp_33.rt,begin_exp.started,consent_resp_3.keys,key_resp_10.keys,begin_experiment.stopped,participant,begin_exp.stopped
﻿,,,,,,,,,,,,,13,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,917.024100000009,,,,,,162,,2023.2.2,,"[2.1470999999939977,2.259099999993964,2.3765999999940277,2.493399999991084,2.581700000002911,2.6129999999999427,3.2752000000029966]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,Win32,,,,,,920.8186000000089,,,"[null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n"",""return""]",,,,,,,,,,,,,,,,,,,920.818200000003,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,920.316400000006,,920.316600000009,,,,,,,921.329400000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,4,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,0,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,921.3298000000119,,,,,,163,,2023.2.2,,"[2.1942999999970425,2.3064999999999145,2.4417000000029248,2.686200000002941,2.796999999999912,3.7157000000029257,3.915700000002971]",,,,,,,bal,,balnem,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,Win32,,,,,,925.7554000000059,,,"[null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]",,,,,,,,,,,,,,,,,,,925.7554000000059,,,,,,1,,1_dim_sg.PNG,001,,,,,,,,,,,,,,,,925.2578000000119,,925.257900000006,,,,,,,926.2516000000089,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,4,,,,001,,generalizability_experiment_v3,,balnem,,,,,,,,,116.27906976736315,zara_audio_files/balnem.wav,stems_all/1_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,19,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,926.251900000006,,,,,,164,,2023.2.2,,"[2.370999999999981,2.8091000000089252,2.8924000000059777,3.1177999999970325,3.1875,3.6917000000029248,3.9167999999970107,4.077400000005923,4.156900000005976,4.234700000002931,4.4302999999970325]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,Win32,,,,,,931.206200000003,,,"[null,null,null,null,null,null,null,null,null,null,null]",,,,,"[""k"",""N/A"",""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]",,,,,,,,,,,,,,,,,,,931.206200000003,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,930.702800000012,,930.702900000006,,,,,,,931.705900000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,4,,,,001,,generalizability_experiment_v3,,berkodan,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Win32,,,,,,,,6.64080000001195,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,,,,,,001,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,931.726200000003,,,,,,,,,,,,,,,,,,,,,,,941.383600000009,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.2.2,,,,,,,,,,,,,,,,,,,,,,,5.446400000005951,,,,,,,,,947.102300000012,,,,,,,,,Win32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,941.3838000000119,,,,,,,,,,,,,,,,,return,,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/14.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/14_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.7482000000030666,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,950.3498000000119,,,,,,,,,,,950.35,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,952.892200000003,,,,shinti,,1,,,,,,,,947.1071000000089,,,,14_dim_pl.PNG,001,949.101,,stems_all/14_2.PNG,"['0.2', '0.22']",,,,,,novel,,,,,0,,,,,952.8918000000119,,,,,,2025-01-23_11h06.53.786,stems_all/14_dim_sg.PNG,shinti,2025-01-23_11h07.36.502,,949.100800000012,0,,,10,,,,,,,950.3505,,,,,,953.6382000000029,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,950.350600000009,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/12.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/12_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",0.9632000000029848,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,956.8865,,,,,,,,,,,956.8866000000089,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,958.6195,,,,mero,,1,,,,,,,,953.64,,,,12_dim_pl.PNG,001,955.634100000009,,stems_all/12_2.PNG,"['0.2', '0.22']",,,,,,novel,,,,,1,,,,,958.619400000006,,,,,,2025-01-23_11h06.53.786,stems_all/12_dim_sg.PNG,mero,2025-01-23_11h07.36.502,,955.634,1,,,11,,,,,,,956.8873000000119,,,,,,959.3685,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,956.887400000006,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/13.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/13_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",0.938299999996957,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,962.606200000003,,,,,,,,,,,962.606300000012,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,964.318800000012,,,,pil,,1,,,,,,,,959.369600000009,,,,13_dim_sg.PNG,001,961.3585,,stems_all/13_2.PNG,"['0.2', '-0.18']",,,,,,novel,,,,,2,,,,,964.3187000000029,,,,,,2025-01-23_11h06.53.786,stems_all/13_dim_pl.PNG,pil,2025-01-23_11h07.36.502,,961.3585,2,,,3,,,,,,,962.6064000000059,,,,,,965.0601000000089,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,962.6065,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/2.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/2_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",2.0975999999939177,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,968.3063000000119,,,,,,,,,,,968.306400000006,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,971.1847000000031,,,,berko,,1,,,,,,,,965.0604999999999,,,,2_2.PNG,001,967.055700000003,,stems_all/2_dim_pl.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,3,,,,,971.1847000000031,,,,,,2025-01-23_11h06.53.786,stems_all/2_dim_sg.PNG,berko,2025-01-23_11h07.36.502,,967.055700000003,3,,,13,,,,,,,968.3067000000029,,,,,,971.9254999999999,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,968.3067000000029,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/13.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/13_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",1.0302000000028784,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,975.1706000000089,,,,,,,,,,,975.170700000003,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,976.971800000012,,,,pil,,1,,,,,,,,971.9264999999999,,,,13_2.PNG,001,973.923200000003,,stems_all/13_dim_pl.PNG,"['0.2', '0.22']",,,,,,novel,,,,,4,,,,,976.9717000000029,,,,,,2025-01-23_11h06.53.786,stems_all/13_dim_sg.PNG,pil,2025-01-23_11h07.36.502,,973.923100000009,4,,,15,,,,,,,975.171100000009,,,,,,977.7206000000089,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,975.171100000009,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/14.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/14_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",3.484099999993987,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,980.9646000000091,,,,,,,,,,,980.964800000012,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,985.2208000000121,,,,shinti,,1,,,,,,,,977.7215,,,,14_2.PNG,001,979.7161000000089,,stems_all/14_dim_pl.PNG,"['0.2', '0.22']",,,,,,novel,,,,,5,,,,,985.220700000003,,,,,,2025-01-23_11h06.53.786,stems_all/14_dim_sg.PNG,shinti,2025-01-23_11h07.36.502,,979.7161000000089,5,,,16,,,,,,,980.9650000000001,,,,,,985.960700000003,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,980.965100000009,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/12.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/12_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.086999999999989,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,989.211700000003,,,,,,,,,,,989.2119000000062,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,991.071200000003,,,,mero,,1,,,,,,,,985.9612000000031,,,,12_dim_sg.PNG,001,987.9605000000001,,stems_all/12_2.PNG,"['0.2', '-0.18']",,,,,,novel,,,,,6,,,,,991.071100000009,,,,,,2025-01-23_11h06.53.786,stems_all/12_dim_pl.PNG,mero,2025-01-23_11h07.36.502,,987.960300000012,6,,,5,,,,,,,989.2120000000002,,,,,,991.827400000006,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,989.2121000000091,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/2.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/2_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.6571999999880518,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,995.062200000003,,,,,,,,,,,995.0623000000121,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,997.4943000000121,,,,berko,,1,,,,,,,,991.8279000000061,,,,2_dim_pl.PNG,001,993.8224000000062,,stems_all/2_2.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,7,,,,,997.494200000003,,,,,,2025-01-23_11h06.53.786,stems_all/2_dim_sg.PNG,berko,2025-01-23_11h07.36.502,,993.8224000000062,7,,,7,,,,,,,995.0625000000002,,,,,,998.2375000000002,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,995.0625000000002,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/2.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.7256000000088534,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,1001.485100000009,,,,,,,,,,,1001.485200000003,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1003.9799000000062,,,,berko,,1,,,,,,,,998.2381000000091,,,,2_dim_sg.PNG,001,1000.235800000012,,stems_all/2_2.PNG,"['0.2', '-0.18']",,,,,,familiar,,,,,8,,,,,1003.9798000000121,,,,,,2025-01-23_11h06.53.786,stems_all/2_dim_pl.PNG,berko,2025-01-23_11h07.36.502,,1000.2356000000091,8,,,1,,,,,,,1001.4856000000091,,,,,,1004.7280000000001,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1001.4856000000091,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/13.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/13_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",0.9384000000059132,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1007.976900000006,,,,,,,,,,,1007.9770000000001,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1009.6802000000032,,,,pil,,1,,,,,,,,1004.728900000006,,,,13_dim_pl.PNG,001,1006.736200000003,,stems_all/13_2.PNG,"['0.2', '0.22']",,,,,,novel,,,,,9,,,,,1009.679900000006,,,,,,2025-01-23_11h06.53.786,stems_all/13_dim_sg.PNG,pil,2025-01-23_11h07.36.502,,1006.7361000000092,9,,,9,,,,,,,1007.9773000000121,,,,,,1010.4347000000032,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1007.9774000000061,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/14.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/14_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.9415000000001328,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,1013.6812000000032,,,,,,,,,,,1013.6814000000061,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1016.398900000006,,,,shinti,,1,,,,,,,,1010.4353000000121,,,,14_dim_sg.PNG,001,1012.4330000000002,,stems_all/14_2.PNG,"['0.2', '-0.18']",,,,,,novel,,,,,10,,,,,1016.398900000006,,,,,,2025-01-23_11h06.53.786,stems_all/14_dim_pl.PNG,shinit,2025-01-23_11h07.36.502,,1012.4329000000062,10,,,4,,,,,,,1013.681700000003,,,,,,1017.1472000000031,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1013.6818000000121,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/3.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.0496000000089225,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,1020.4004000000061,,,,,,,,,,,1020.4005000000002,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1022.224800000012,,,,kora,,1,,,,,,,,1017.1486000000091,,,,3_dim_sg.PNG,001,1019.1476000000091,,stems_all/3_2.PNG,"['0.2', '-0.18']",,,,,,familiar,,,,,11,,,,,1022.2247000000032,,,,,,2025-01-23_11h06.53.786,stems_all/3_dim_pl.PNG,kora,2025-01-23_11h07.36.502,,1019.1475,11,,,2,,,,,,,1020.4007000000031,,,,,,1022.974400000006,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1020.4007000000031,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/1.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/1_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",1.6756000000088989,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1026.229100000009,,,,,,,,,,,1026.2292000000032,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,1028.6750000000002,,,,bal,,1,,,,,,,,1022.9754000000062,,,,1_2.PNG,001,1024.974200000003,,stems_all/1_dim_pl.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,12,,,,,1028.6749000000061,,,,,,2025-01-23_11h06.53.786,stems_all/1_dim_sg.PNG,balsil,2025-01-23_11h07.36.502,,1024.974200000003,12,,,12,,,,,,,1026.2295000000001,,,,,,1029.423300000012,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1026.2295000000001,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/1.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.8254000000060842,,,,,"['0.2', '0.22']",,,,,,,,,,,,,,,,,,,1032.6622000000032,,,,,,,,,,,1032.6622000000032,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1035.2640000000001,,,,bal,,1,,,,,,,,1029.424400000006,,,,1_dim_sg.PNG,001,1031.423400000006,,stems_all/1_2.PNG,"['0.2', '-0.18']",,,,,,familiar,,,,,13,,,,,1035.263900000006,,,,,,2025-01-23_11h06.53.786,stems_all/1_dim_pl.PNG,bal,2025-01-23_11h07.36.502,,1031.423400000006,13,,,0,,,,,,,1032.6625000000001,,,,,,1036.016700000003,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1032.6625000000001,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/12.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/12_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",3.0567999999971107,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1039.2544000000062,,,,,,,,,,,1039.2544000000062,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,1043.087300000012,,,,mero,,1,,,,,,,,1036.0175000000002,,,,12_2.PNG,001,1038.009100000009,,stems_all/12_dim_pl.PNG,"['0.2', '0.22']",,,,,,novel,,,,,14,,,,,1043.0872000000031,,,,,,2025-01-23_11h06.53.786,stems_all/12_dim_sg.PNG,merosil,2025-01-23_11h07.36.502,,1038.009100000009,14,,,17,,,,,,,1039.2547000000031,,,,,,1043.843300000012,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1039.254800000012,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/1.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/1_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",2.7813000000119246,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1047.084,,,,,,,,,,,1047.084,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1050.6432000000032,,,,bal,,1,,,,,,,,1043.8442000000032,,,,1_dim_pl.PNG,001,1045.8415000000002,,stems_all/1_2.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,15,,,,,1050.643100000009,,,,,,2025-01-23_11h06.53.786,stems_all/1_dim_sg.PNG,basil,2025-01-23_11h07.36.502,,1045.8415000000002,15,,,6,,,,,,,1047.0842000000032,,,,,,1051.393300000012,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1047.0842000000032,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/3.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/3_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",2.3440999999938867,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1054.643,,,,,,,,,,,1054.643,Win32,,,,,,,,,,,,"['0.35', '0.35']",0,,,,,,,,,,1057.7565000000002,,,,kora,,1,,,,,,,,1051.3955,,,,3_2.PNG,001,1053.400800000012,,stems_all/3_dim_pl.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,16,,,,,1057.7564000000061,,,,,,2025-01-23_11h06.53.786,stems_all/3_dim_sg.PNG,korasil,2025-01-23_11h07.36.502,,1053.400800000012,16,,,14,,,,,,,1054.643400000006,,,,,,1058.5125,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1054.6435000000001,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/3.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/3_dim_pl.PNG,2023.2.2,,,,"['-0.2', '-0.18']",1.0835999999940213,,,,,"['0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1061.763800000012,,,,,,,,,,,1061.763900000006,Win32,,,,,,,,,,,,"['0.20', '0.20']",0,,,,,,,,,,1063.624800000012,,,,kora,,1,,,,,,,,1058.5140000000001,,,,3_dim_pl.PNG,001,1060.5137000000032,,stems_all/3_2.PNG,"['0.2', '0.22']",,,,,,familiar,,,,,17,,,,,1063.624800000012,,,,,,2025-01-23_11h06.53.786,stems_all/3_dim_sg.PNG,kora,2025-01-23_11h07.36.502,,1060.5137000000032,17,,,8,,,,,,,1061.764200000003,,,,,,1064.3759000000061,,,"['0.35', '0.35']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1061.764200000003,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
﻿,,,,,,,,,,,stems_all/12.PNG,,,,,,,,,,,,,,,,,,,,,,,,,,stems_all/12_2.PNG,2023.2.2,,,,"['0.2', '-0.18']",1.9871000000089225,,,,,"['-0.2', '-0.18']",,,,,,,,,,,,,,,,,,,1067.6085,,,,,,,,,,,1067.6086000000091,Win32,,,,,,,,,,,,"['0.35', '0.35']",1,,,,,,,,,,1070.374100000009,,,,mero,,1,,,,,,,,1064.376400000006,,,,12_2.PNG,001,1066.364800000012,,stems_all/12_dim_pl.PNG,"['0.2', '0.22']",,,,,,novel,,,,,0,,,,,1070.374,,,,,,2025-01-23_11h06.53.786,stems_all/12_dim_sg.PNG,merosil,2025-01-23_11h07.36.502,,1066.364700000003,18,,,17,,,,,,,1067.6087000000032,,,,,,1071.130100000009,,,"['0.20', '0.20']",,,,,,return,generalizability_mini,,,,,,,001,,generalizability_experiment_v3,,,1067.6087000000032,,,,,,,,116.27906976736315,,,501168,,,,,,,,,,,,,,60472,
